"","fishery_fine_name","fishery_era_id","fishery_era_name","recovery_id","reporting_agency","run_year","recovery_location_code","recovery_date","species","fishery","FisheryFineID","sex","length","length_code","age","tag_status","tag_code","detection_method","recorded_mark","sample_type","period_type","period","estimated_number","adjusted_estimated_number","estimation_level","catch_sample_id","extrapolated","extrapolated_recovery_id","auxiliary","aux_static","adclip_selective_fishery","expansion_factor","stock_code","RegTypeID","Finescale_name","finescale_description","FisheryCoarseID","Coarse_description","ERA_fishery_id","ERA_fishery_name","country","fishery_type"
"10250","JOHN ST S SUMMER",61,"JNST S","S182080","CDFO",1984,"2MN26P012MINS IS 26","1970-01-01",1,40,32083,NA,NA,NA,3,1,22303,"V",5000,3,5,6,3.03,3.03,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"JOHN ST S SUMMER","JOHNSTONE STRAIT SPORT - SUMMER",135,"Johnstone Strait Sport",61,"JNST S","Canada","pre-terminal"
"10251","JOHN ST S SPRING",61,"JNST S","S182903","CDFO",1984,"2MN26P012KNIG IN 26","1970-01-01",1,40,32082,NA,NA,NA,4,1,21943,"V",5000,3,5,4,3.62,3.62,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"JOHN ST S SPRING","JOHNSTONE STRAIT SPORT - SPRING",135,"Johnstone Strait Sport",61,"JNST S","Canada","pre-terminal"
"10252","TJOHN ST S",62,"TJNST TERM S","S187276","CDFO",1984,"2MN26P012DOUB BY 05","1970-01-01",1,40,3222,NA,NA,NA,5,1,21757,"V",5000,3,5,8,4.94,4.94,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TJOHN ST S","JOHNSTONE STRAIT TERMINAL SPORT",148,"Johnstone Strait Terminal Sport",62,"TJNST TERM S","Canada","terminal"
"10253","NGS S SUMMER",63,"GEO ST S","S189761","CDFO",1984,"2MS22P014BAYN SD 08","1970-01-01",1,40,32093,NA,NA,NA,2,1,22518,"V",5000,6,5,8,4.71,4.71,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10254","TNGS S",64,"TGEO ST TERM S","S191277","CDFO",1984,"2MS22P013WLLO PT 02","1970-01-01",1,40,3210,NA,NA,NA,4,1,21657,"V",5000,6,5,9,2.23,2.23,3,"00221609",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10255","TNGS S",64,"TGEO ST TERM S","S191997","CDFO",1984,"2MS22P013CAMP RV 05","1970-01-01",1,40,3210,NA,NA,NA,4,1,21943,"V",5000,6,5,9,2.23,2.23,3,"00221609",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10256","TNGS S",64,"TGEO ST TERM S","S192738","CDFO",1986,"2MS22P013DUNC BY 03","1970-01-01",1,40,3210,NA,NA,NA,5,1,22303,"V",5000,6,5,8,3.3,3.3,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10257","TNGS S",64,"TGEO ST TERM S","S194510","CDFO",1984,"2MS22P013CAMP RV 05","1970-01-01",1,40,3210,NA,NA,NA,4,1,21950,"V",5000,6,5,8,4.71,4.71,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10258","TNGS S",64,"TGEO ST TERM S","S194545","CDFO",1984,"2MS22P013CAMP RV 05","1970-01-01",1,40,3210,NA,NA,NA,4,1,21657,"V",5000,6,5,8,4.71,4.71,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10259","TNGS S",64,"TGEO ST TERM S","S194610","CDFO",1984,"2MS22P013CAMP RV 05","1970-01-01",1,40,3210,NA,NA,NA,3,1,22304,"V",5000,6,5,9,2.23,2.23,3,"00221609",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10260","CA JDF S SUMMER",65,"BC JF S","S194656","CDFO",1984,"2MS24M19BOAK BY  04","1970-01-01",1,40,32203,NA,NA,NA,4,1,21943,"V",5000,6,5,8,2.55,2.55,3,"00241608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"CA JDF S SUMMER","CANADIAN JUAN DE FUCA SPORT - SUMMER",146,"Canadian Juan De Fuca Sport",65,"BC JF S","Canada","pre-terminal"
"10261","TNGS S",64,"TGEO ST TERM S","S194679","CDFO",1984,"2MS22P013TYEE PO 03","1970-01-01",1,40,3210,NA,NA,NA,4,1,21657,"V",5000,6,5,8,4.71,4.71,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10262","TNGS S",64,"TGEO ST TERM S","S195226","CDFO",1984,"2MS22P013SONO IS 26","1970-01-01",1,40,3210,NA,NA,NA,4,1,21657,"V",5000,6,5,8,4.71,4.71,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10263","TNGS S",64,"TGEO ST TERM S","S195351","CDFO",1984,"2MS22P013CAMP RV 05","1970-01-01",1,40,3210,NA,NA,NA,5,1,21758,"V",5000,6,5,8,4.71,4.71,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10264","TNGS S",64,"TGEO ST TERM S","S196012","CDFO",1984,"2MS22P013CAMP RV 05","1970-01-01",1,40,3210,NA,NA,NA,3,1,22304,"V",5000,6,5,9,2.23,2.23,3,"00221609",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10265","NGS S SUMMER",63,"GEO ST S","S196129","CDFO",1985,"2MS22P013A-13 BB 01","1970-01-01",1,40,32093,NA,NA,NA,3,1,22519,"V",5000,6,5,6,3.47,3.47,3,"00221606",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10266","NORTH ISBM S SPRING",48,"NBC ISBM S","S201051","CDFO",1986,"2MN25H004GANN IS 12","1970-01-01",1,40,32022,NA,NA,NA,4,1,22518,"V",5000,3,5,3,3.85,3.85,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NORTH ISBM S SPRING","NORTH ISBM SPORT - SPRING",129,"North ISBM Sport",48,"NBC ISBM S","Canada","pre-terminal"
"10267","NORTH AABM S SPRING",47,"NBC AABM S","S201325","CDFO",1989,"2MN25H02ESKID IN 01","1970-01-01",1,40,32012,NA,NA,NA,4,1,23523,"V",5000,3,5,3,6.57,6.57,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NORTH AABM S SPRING","NORTH AABM SPORT (QCI) - SPRING",128,"North AABM Sport (QCI)",47,"NBC AABM S","Canada","pre-terminal"
"10268","CENTRAL S",45,"CBC S","S201996","CDFO",1985,"2MN26H006KITS IS 01","1970-01-01",1,40,3205,NA,NA,NA,4,1,22303,"V",5000,3,5,5,3.43,3.43,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"10269","TNGS S",64,"TGEO ST TERM S","S202437","CDFO",1988,"2MS22P013TYEE PO 03","1970-01-01",1,40,3210,NA,NA,NA,4,1,23330,"V",5000,6,5,8,3.73,3.73,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10270","CENTRAL S",45,"CBC S","S202929","CDFO",1986,"2MN26H006URSU CH 03","1970-01-01",1,40,3205,NA,NA,NA,4,1,22519,"V",5000,3,5,7,4.4,4.4,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"10271","CENTRAL S",45,"CBC S","S202940","CDFO",1986,"2MN26H006DOUG CH 02","1970-01-01",1,40,3205,NA,NA,NA,3,1,22631,"V",5000,3,5,5,4.52,4.52,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"10272","NGS S SUMMER",63,"GEO ST S","S203718","CDFO",1985,"2MS22P015HARW IS 02","1970-01-01",1,40,32093,NA,NA,NA,3,1,22519,"V",5000,6,5,6,3.47,3.47,3,"00221606",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10273","NGS S SPRING",63,"GEO ST S","S203741","CDFO",1987,"2MS22P015HULKS   02","1970-01-01",1,40,32092,NA,NA,NA,3,1,23322,"V",5000,3,5,4,4.56,4.56,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SPRING","NORTH GEORGIA STRAIT SPORT - SPRING",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10274","NWCVI ISBM S SUMMER",51,"WCVI ISBM S","S203977","CDFO",1988,"2MS27P027CLIF PT 02","1970-01-01",1,40,32161,NA,NA,NA,4,1,23324,"V",5000,3,5,7,16.09,16.09,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NWCVI ISBM S SUMMER","NORTH WCVI ISBM SPORT - SUMMER",92,"WCVI ISBM Sport",51,"WCVI ISBM S","Canada","pre-terminal"
"10275","NGS S SUMMER",63,"GEO ST S","S206149","CDFO",1985,"2MS22P014FREN CR 01","1970-01-01",1,40,32093,NA,NA,NA,4,1,22303,"V",5000,6,5,5,2.45,2.45,3,"00221605",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10276","NGS S SUMMER",63,"GEO ST S","S207995","CDFO",1985,"2MS22P015WADD CH 05","1970-01-01",1,40,32093,NA,NA,NA,4,1,22303,"V",5000,6,5,8,2.92,2.92,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10277","NGS S SUMMER",63,"GEO ST S","S210027","CDFO",1985,"2MS22P013FREN PO 03","1970-01-01",1,40,32093,NA,NA,NA,3,1,22519,"V",5000,6,5,7,2.81,2.81,3,"00221607",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10278","NGS S SUMMER",63,"GEO ST S","S210375","CDFO",1985,"2MS22P013TYEE PO 03","1970-01-01",1,40,32093,NA,NA,NA,4,1,22303,"V",5000,6,5,7,2.81,2.81,3,"00221607",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10279","TNGS S",64,"TGEO ST TERM S","S210378","CDFO",1985,"2MS22P013CAMP RV 05","1970-01-01",1,40,3210,NA,NA,NA,4,1,22303,"V",5000,6,5,8,2.92,2.92,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10280","TNGS S",64,"TGEO ST TERM S","S210395","CDFO",1985,"2MS22P013ARGO WF 03","1970-01-01",1,40,3210,NA,NA,NA,5,1,21943,"V",5000,6,5,8,2.92,2.92,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10281","TNGS S",64,"TGEO ST TERM S","S210661","CDFO",1986,"2MS22P013ARGO WF 03","1970-01-01",1,40,3210,NA,NA,NA,5,1,22303,"V",5000,6,5,9,3.77,3.77,3,"00221609",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10282","CENTRAL S",45,"CBC S","S211292","CDFO",1986,"2MN26H008HAKA PS 02","1970-01-01",1,40,3205,NA,NA,NA,5,1,22304,"V",5000,3,5,8,4.04,4.04,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"10283","TNGS S",64,"TGEO ST TERM S","S211417","CDFO",1985,"2MS22P013TYEE PO 03","1970-01-01",1,40,3210,NA,NA,NA,5,1,21943,"V",5000,6,5,8,2.92,2.92,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10284","TNGS S",64,"TGEO ST TERM S","S211534","CDFO",1985,"2MS22P013CAMP RV 05","1970-01-01",1,40,3210,NA,NA,NA,5,1,21943,"V",5000,6,5,8,2.92,2.92,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10285","TNGS S",64,"TGEO ST TERM S","S211585","CDFO",1985,"2MS22P013ARGO WF 03","1970-01-01",1,40,3210,NA,NA,NA,6,1,21758,"V",5000,6,5,8,2.92,2.92,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10286","TJOHN ST S",62,"TJNST TERM S","S212327","CDFO",1985,"2MN26P012BROU IS 40","1970-01-01",1,40,3222,NA,NA,NA,3,1,22519,"V",5000,3,5,9,3.91,3.91,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TJOHN ST S","JOHNSTONE STRAIT TERMINAL SPORT",148,"Johnstone Strait Terminal Sport",62,"TJNST TERM S","Canada","terminal"
"10287","NGS S SUMMER",63,"GEO ST S","S212338","CDFO",1986,"2MS22P015LUND    02","1970-01-01",1,40,32093,NA,NA,NA,4,1,22519,"V",5000,6,5,5,4.35,4.35,3,"00221605",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10288","TNGS S",64,"TGEO ST TERM S","S213480","CDFO",1985,"2MS22P013CAMP RV 05","1970-01-01",1,40,3210,NA,NA,NA,6,1,21757,"V",5000,6,5,8,2.92,2.92,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10289","TNGS S",64,"TGEO ST TERM S","S214107","CDFO",1985,"2MS22P013FORE PO 03","1970-01-01",1,40,3210,NA,NA,NA,2,1,22632,"V",5000,6,5,9,5.39,5.39,3,"00221609",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10290","TNGS S",64,"TGEO ST TERM S","S215389","CDFO",1985,"2MS22P013CAMP RV 05","1970-01-01",1,40,3210,NA,NA,NA,4,1,22303,"V",5000,6,5,8,2.92,2.92,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10291","TNGS S",64,"TGEO ST TERM S","S215415","CDFO",1985,"2MS22P013TYEE PO 03","1970-01-01",1,40,3210,NA,NA,NA,5,1,21950,"V",5000,6,5,9,5.39,5.39,3,"00221609",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10292","TNGS S",64,"TGEO ST TERM S","S215453","CDFO",1985,"2MS22P013CAMP RV 05","1970-01-01",1,40,3210,NA,NA,NA,4,1,22303,"V",5000,6,5,8,2.92,2.92,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10293","TNGS S",64,"TGEO ST TERM S","S215733","CDFO",1985,"2MS22P013STUA IS 23","1970-01-01",1,40,3210,NA,NA,NA,4,1,22303,"V",5000,6,5,8,2.92,2.92,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10294","TNGS S",64,"TGEO ST TERM S","S215736","CDFO",1985,"2MS22P013STUA IS 23","1970-01-01",1,40,3210,NA,NA,NA,3,1,22518,"V",5000,6,5,9,5.39,5.39,3,"00221609",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10295","TNGS S",64,"TGEO ST TERM S","S219552","CDFO",1985,"2MS22P013CAMP RV 05","1970-01-01",1,40,3210,NA,NA,NA,4,1,22303,"V",5000,6,5,8,2.92,2.92,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10296","CENTRAL S",45,"CBC S","S219574","CDFO",1985,"2MN26H009RIVE IN 02","1970-01-01",1,40,3205,NA,NA,NA,5,1,21943,"V",5000,3,5,8,3.24,3.24,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"10297","TNGS S",64,"TGEO ST TERM S","S222869","CDFO",1986,"2MS22P013","1970-01-01",1,40,3210,NA,813,0,4,1,22519,"V",5000,6,5,8,3.3,3.3,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10298","NGS S SUMMER",63,"GEO ST S","S223107","CDFO",1986,"2MS22P013REBE SP 14","1970-01-01",1,40,32093,NA,660,0,3,1,22632,"V",5000,6,5,5,4.35,4.35,3,"00221605",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10299","NGS S SUMMER",63,"GEO ST S","S224182","CDFO",1986,"2MS22P015MYRT PT 01","1970-01-01",1,40,32093,NA,NA,NA,5,1,22303,"V",5000,6,5,8,3.3,3.3,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10300","TNGS S",64,"TGEO ST TERM S","S224453","CDFO",1986,"2MS22P013STUA IS 23","1970-01-01",1,40,3210,NA,711,0,5,1,22304,"V",5000,6,5,8,3.3,3.3,3,"00221608",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10301","NGS S SUMMER",63,"GEO ST S","S224460","CDFO",1986,"2MS22P013STUA IS 23","1970-01-01",1,40,32093,NA,NA,NA,4,1,22519,"V",5000,6,5,7,3.89,3.89,3,"00221607",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10302","NGS S SUMMER",63,"GEO ST S","S224592","CDFO",1986,"2MS22P013STUA IS 23","1970-01-01",1,40,32093,NA,457,0,3,1,22632,"V",5000,6,5,6,3.51,3.51,3,"00221606",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10303","NGS S SUMMER",63,"GEO ST S","S225090","CDFO",1986,"2MS22P015TEAK AR 05","1970-01-01",1,40,32093,NA,NA,NA,3,1,22631,"V",5000,6,5,7,3.89,3.89,3,"00221607",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10304","TNGS S",64,"TGEO ST TERM S","S225170","CDFO",1986,"2MS22P013SEYM NA 06","1970-01-01",1,40,3210,NA,508,0,4,1,22519,"V",5000,3,5,10,3.74,3.74,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10305","CENTRAL S",45,"CBC S","S22660","CDFO",1980,"2MN26H008FENC CR 07","1970-01-01",1,40,3205,NA,NA,NA,4,1,21916,"V",5000,3,5,9,9.95,9.95,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"CENTRAL S","CENTRAL SPORT",132,"Central Sport",45,"CBC S","Canada","pre-terminal"
"10306","TNGS S",64,"TGEO ST TERM S","S226862","CDFO",1978,"2MS22P013THIRTEE","1970-01-01",1,40,3210,NA,NA,NA,4,1,20403,"V",5000,3,5,9,4.15,4.15,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TNGS S","NORTH GEORGIA STRAIT TERMINAL SPORT",137,"North Georgia Strait Terminal Sport",64,"TGEO ST TERM S","Canada","terminal"
"10307","NORTH ISBM S SUMMER",48,"NBC ISBM S","S228","CDFO",1990,"2MN25H004SIMP RK 01","1970-01-01",1,40,32023,NA,NA,NA,3,1,25362,"V",5000,3,5,7,4.44,4.44,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NORTH ISBM S SUMMER","NORTH ISBM SPORT - SUMMER",129,"North ISBM Sport",48,"NBC ISBM S","Canada","pre-terminal"
"10308","NGS S SUMMER",63,"GEO ST S","S228311","CDFO",1986,"2MS22P014KING CO 13","1970-01-01",1,40,32093,NA,NA,NA,5,1,22304,"V",5000,6,5,9,3.77,3.77,3,"00221609",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10309","NGS S SUMMER",63,"GEO ST S","S228923","CDFO",1986,"2MS22P013ARGO WF 03","1970-01-01",1,40,32093,NA,1067,0,5,1,22304,"V",5000,6,5,7,3.89,3.89,3,"00221607",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10310","NGS S SUMMER",63,"GEO ST S","S229415","CDFO",1986,"2MS22P013REBE SP 14","1970-01-01",1,40,32093,NA,673,0,3,1,22632,"V",5000,6,5,7,3.89,3.89,3,"00221607",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10311","NGS S SUMMER",63,"GEO ST S","S229846","CDFO",1986,"2MS22P015WESTVIE 01","1970-01-01",1,40,32093,NA,NA,NA,3,1,22632,"V",5000,6,5,6,3.51,3.51,3,"00221606",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
"10312","TJOHN ST S",62,"TJNST TERM S","S230559","CDFO",1991,"2MN26P012PR NEVI 25","1970-01-01",1,40,3222,NA,NA,NA,5,1,24157,"V",5000,3,5,9,4.23,4.23,4,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TJOHN ST S","JOHNSTONE STRAIT TERMINAL SPORT",148,"Johnstone Strait Terminal Sport",62,"TJNST TERM S","Canada","terminal"
"10313","TJOHN ST S",62,"TJNST TERM S","S230644","CDFO",1987,"2MN26P012KNIG IN 26","1970-01-01",1,40,3222,NA,NA,NA,3,1,23322,"V",5000,3,5,8,4.78,4.78,3,NA,FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"TJOHN ST S","JOHNSTONE STRAIT TERMINAL SPORT",148,"Johnstone Strait Terminal Sport",62,"TJNST TERM S","Canada","terminal"
"10314","NGS S SUMMER",63,"GEO ST S","S231180","CDFO",1986,"2MS22P013STUA IS 23","1970-01-01",1,40,32093,NA,NA,NA,3,1,22631,"V",5000,6,5,6,3.51,3.51,3,"00221606",FALSE,NA,FALSE,FALSE,NA,1,"QUI",NA,"NGS S SUMMER","NORTH GEORGIA STRAIT SPORT - SUMMER",136,"North Georgia Strait Sport",63,"GEO ST S","Canada","pre-terminal"
